,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Degree,RomanNumeral
261,c,c,5,5,None,None,2,0,dominant seventh chord,dominant seventh chord,G,G,True,True,True,False,True,True,True,False
262,c,c,5,5,None,None,2,0,dominant seventh chord,dominant seventh chord,G,G,True,True,True,False,True,True,True,False
263,c,c,5,5,None,None,2,0,dominant seventh chord,dominant seventh chord,G,G,True,True,True,False,True,True,True,False
264,c,c,1,1,None,None,2,0,minor triad,minor triad,C,C,True,True,True,False,True,True,True,False
265,c,c,1,1,None,None,2,0,minor triad,minor triad,C,C,True,True,True,False,True,True,True,False
266,c,c,1,1,None,None,2,0,minor triad,minor triad,C,C,True,True,True,False,True,True,True,False
267,c,c,1,5,None,None,2,0,minor triad,minor triad,C,G,True,False,True,False,True,False,False,False
268,c,c,#4,5,None,None,1,0,German augmented sixth chord,minor triad,F#,F#,True,False,True,False,False,True,False,False
269,c,c,#4,#4,None,None,1,1,German augmented sixth chord,German augmented sixth chord,F#,F#,True,True,True,True,True,True,True,True
270,c,c,#4,#4,None,None,1,1,German augmented sixth chord,German augmented sixth chord,F#,F#,True,True,True,True,True,True,True,True
271,c,c,#4,#4,None,None,1,1,German augmented sixth chord,major triad,F#,F#,True,True,True,True,False,True,True,False
272,G,c,1,1,None,None,0,2,major triad,major triad,G,F#,False,True,True,False,True,False,True,False
273,G,c,1,5,None,None,0,2,major triad,major triad,G,G,False,False,True,False,True,True,False,False
274,G,c,7,5,None,None,0,0,diminished triad,major triad,F#,G,False,False,True,True,False,False,False,False
275,G,c,7,5,None,None,0,0,diminished triad,major triad,F#,G,False,False,True,True,False,False,False,False
276,G,c,1,5,None,None,0,0,major triad,major triad,G,G,False,False,True,True,True,True,False,False
277,G,c,1,5,None,None,0,0,major triad,major triad,G,G,False,False,True,True,True,True,False,False
278,G,c,7,5,None,None,0,0,diminished triad,dominant seventh chord,F#,G,False,False,True,True,False,False,False,False
279,G,c,7,5,None,None,0,0,diminished triad,major triad,F#,G,False,False,True,True,False,False,False,False
280,G,c,1,5,None,None,0,0,major triad,major triad,G,G,False,False,True,True,True,True,False,False
281,G,c,1,5,None,None,0,0,major triad,major triad,G,G,False,False,True,True,True,True,False,False
282,G,c,7,5,None,None,2,0,diminished triad,dominant seventh chord,F#,G,False,False,True,False,False,False,False,False
283,G,c,7,5,None,None,2,0,diminished triad,dominant seventh chord,F#,G,False,False,True,False,False,False,False,False
284,G,c,1,5,None,None,1,0,major triad,major triad,G,G,False,False,True,False,True,True,False,False
285,G,c,1,5,None,None,1,0,major triad,major triad,G,G,False,False,True,False,True,True,False,False
286,G,c,7,5,None,None,0,0,diminished triad,dominant seventh chord,F#,G,False,False,True,True,False,False,False,False
287,G,c,7,5,None,None,0,0,diminished triad,dominant seventh chord,F#,G,False,False,True,True,False,False,False,False
288,G,c,1,5,None,None,0,0,major triad,major triad,G,G,False,False,True,True,True,True,False,False
289,G,c,1,5,None,None,0,0,major triad,major triad,G,G,False,False,True,True,True,True,False,False
290,G,c,1,5,None,None,0,0,major triad,dominant seventh chord,G,G,False,False,True,True,False,True,False,False
291,G,c,1,5,None,None,0,0,major triad,dominant seventh chord,G,G,False,False,True,True,False,True,False,False
292,G,c,1,5,None,None,0,0,major triad,dominant seventh chord,G,G,False,False,True,True,False,True,False,False
293,G,c,1,5,None,None,0,0,major triad,dominant seventh chord,G,G,False,False,True,True,False,True,False,False
294,G,c,1,5,None,None,0,0,major triad,dominant seventh chord,G,G,False,False,True,True,False,True,False,False
295,G,c,1,5,None,None,0,0,major triad,dominant seventh chord,G,G,False,False,True,True,False,True,False,False
296,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
297,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
298,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
299,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
300,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
301,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
302,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
303,A-,A-,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,E-,E-,True,True,True,True,True,True,True,True
304,A-,A-,1,1,None,None,0,0,major triad,major triad,A-,A-,True,True,True,True,True,True,True,True
305,A-,A-,1,1,None,None,0,0,major triad,major triad,A-,A-,True,True,True,True,True,True,True,True
306,A-,A-,7,1,None,None,0,0,diminished triad,major triad,G,A-,True,False,True,True,False,False,False,False
307,A-,A-,7,1,None,None,0,0,diminished triad,major triad,G,A-,True,False,True,True,False,False,False,False
308,A-,A-,1,1,None,None,0,0,major triad,major triad,A-,A-,True,True,True,True,True,True,True,True
309,A-,A-,1,1,None,None,0,0,major triad,major triad,A-,A-,True,True,True,True,True,True,True,True
310,A-,A-,7,1,None,None,0,0,diminished triad,major triad,G,D-,True,False,True,True,False,False,False,False
311,A-,A-,7,1,None,None,0,0,diminished triad,major triad,G,D-,True,False,True,True,False,False,False,False
312,A-,A-,1,1,None,None,0,0,major triad,major triad,A-,A-,True,True,True,True,True,True,True,True
313,A-,A-,1,1,None,None,0,0,major triad,major triad,A-,A-,True,True,True,True,True,True,True,True
314,A-,A-,7,1,None,None,2,0,diminished triad,major triad,G,D-,True,False,True,False,False,False,False,False
315,A-,A-,7,1,None,None,2,0,diminished triad,major triad,G,D-,True,False,True,False,False,False,False,False
316,A-,A-,1,1,None,None,1,0,major triad,major triad,A-,A-,True,True,True,False,True,True,True,False
317,A-,A-,1,1,None,None,1,0,major triad,major triad,A-,A-,True,True,True,False,True,True,True,False
318,A-,A-,7,7,None,None,0,0,diminished triad,major triad,G,D-,True,True,True,True,False,False,True,False
319,A-,A-,7,7,None,None,0,1,diminished triad,dominant seventh chord,G,D-,True,True,True,False,False,False,True,False
320,A-,E-,1,1,None,None,0,0,major triad,major triad,A-,A-,False,True,True,True,True,True,True,False
321,A-,E-,1,1,None,None,0,0,major triad,major triad,A-,A-,False,True,True,True,True,True,True,False
322,A-,E-,1,1,None,None,0,0,major triad,major triad,A-,A-,False,True,True,True,True,True,True,False
323,A-,D-,1,1,None,None,0,0,major triad,major triad,A-,A-,False,True,True,True,True,True,True,False
324,A-,D-,1,1,None,None,0,0,major triad,major triad,A-,A-,False,True,True,True,True,True,True,False
325,A-,D-,1,1,None,None,0,0,major triad,major triad,A-,D-,False,True,True,True,True,False,True,False
326,A-,D-,1,1,None,None,0,0,major triad,major triad,A-,D-,False,True,True,True,True,False,True,False
327,A-,D-,1,4,None,None,0,0,major triad,major triad,A-,A-,False,False,True,True,True,True,False,False
328,B-,e-,7,7,None,None,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,True,True,True,True,True,False
329,B-,e-,7,7,None,5,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,False,True,True,True,False,False
330,B-,e-,7,7,None,5,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,False,True,True,True,False,False
331,B-,e-,7,7,None,5,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,False,True,True,True,False,False
332,B-,e-,7,7,None,5,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,False,True,True,True,False,False
333,B-,e-,7,7,None,5,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,False,True,True,True,False,False
334,B-,e-,7,7,None,5,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,False,True,True,True,False,False
335,B-,e-,7,7,None,5,0,0,diminished seventh chord,diminished seventh chord,A,A,False,True,False,True,True,True,False,False
336,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
337,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
338,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
339,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
340,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
341,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
342,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
343,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
344,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
345,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
346,B-,e-,7,5,None,None,2,0,diminished triad,dominant seventh chord,A,B-,False,False,True,False,False,False,False,False
347,B-,e-,7,5,None,None,2,0,diminished triad,dominant seventh chord,A,B-,False,False,True,False,False,False,False,False
348,B-,e-,1,5,None,None,1,0,major triad,dominant seventh chord,B-,B-,False,False,True,False,False,True,False,False
349,B-,e-,1,5,None,None,1,0,major triad,dominant seventh chord,B-,B-,False,False,True,False,False,True,False,False
350,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
351,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
352,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
353,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
354,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
355,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
356,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,F,False,False,True,True,False,False,False,False
357,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,F,False,False,True,True,False,False,False,False
358,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,A,False,False,True,True,False,True,False,False
359,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
360,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
361,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
362,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
363,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
364,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,A,False,False,True,True,False,True,False,False
365,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,A,False,False,True,True,False,True,False,False
366,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,A,False,False,True,True,False,True,False,False
367,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
368,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
369,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
370,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
371,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
372,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,A,False,False,True,True,False,True,False,False
373,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,A,False,False,True,True,False,True,False,False
374,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
375,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
376,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
377,B-,e-,1,5,None,None,0,0,major triad,major triad,B-,B-,False,False,True,True,True,True,False,False
378,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
379,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
380,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,A,False,False,True,True,False,True,False,False
381,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
382,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
383,B-,e-,7,5,None,None,0,0,diminished triad,dominant seventh chord,A,B-,False,False,True,True,False,False,False,False
384,B-,e-,1,5,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,False,True,True,False,True,False,False
385,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
386,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
387,B-,e-,1,1,None,None,0,0,major triad,dominant seventh chord,B-,B-,False,True,True,True,False,True,True,False
388,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
389,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
390,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
391,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
392,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
393,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
394,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
395,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
396,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
397,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
398,B-,e-,1,1,None,None,0,0,major triad,major triad,B-,B-,False,True,True,True,True,True,True,False
399,B-,e-,1,1,None,None,0,0,major triad,minor triad,B-,B-,False,True,True,True,False,True,True,False
400,e-,e-,1,1,None,None,0,0,minor triad,minor triad,E-,B-,True,True,True,True,True,False,True,False
401,e-,e-,1,1,None,None,0,0,minor triad,minor triad,E-,E-,True,True,True,True,True,True,True,True
402,e-,e-,1,1,None,None,0,0,minor triad,minor triad,E-,E-,True,True,True,True,True,True,True,True
403,e-,e-,1,1,None,None,0,0,minor triad,minor triad,E-,E-,True,True,True,True,True,True,True,True
404,e-,e-,1,1,None,None,0,1,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
405,e-,e-,1,1,None,None,0,0,minor triad,minor triad,E-,E-,True,True,True,True,True,True,True,True
406,e-,e-,1,1,None,None,0,0,minor triad,minor triad,E-,E-,True,True,True,True,True,True,True,True
407,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
408,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
409,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
410,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
411,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
412,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
413,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
414,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
415,e-,e-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,True,True,True,False,True,True,True,False
416,e-,b-,1,1,None,None,0,2,minor triad,minor triad,E-,E-,False,True,True,False,True,True,True,False
